date,Southampton Football Club,isPartial
2016-05-08 12:56:00,63,False
2016-05-08 13:04:00,31,False
2016-05-08 13:12:00,86,False
2016-05-08 13:20:00,100,False
2016-05-08 13:28:00,30,False
2016-05-08 13:36:00,68,False
2016-05-08 13:44:00,45,False
2016-05-08 13:52:00,37,False
2016-05-08 14:00:00,81,False
2016-05-08 14:08:00,66,False
2016-05-08 14:16:00,66,False
2016-05-08 14:24:00,51,False
2016-05-08 14:32:00,14,False
2016-05-08 14:40:00,36,False
2016-05-08 14:48:00,50,False
2016-05-08 14:56:00,43,False
2016-05-08 15:04:00,57,False
2016-05-08 15:12:00,7,False
2016-05-08 15:20:00,21,False
2016-05-08 15:28:00,57,False
2016-05-08 15:36:00,22,False
2016-05-08 15:44:00,35,False
2016-05-08 15:52:00,36,False
2016-05-08 16:00:00,22,False
2016-05-08 16:08:00,22,False
2016-05-08 16:16:00,7,False
2016-05-08 16:24:00,22,False
2016-05-08 16:32:00,14,False
2016-05-08 16:40:00,29,False
2016-05-08 16:48:00,21,False
2016-05-08 16:56:00,21,False
2016-05-15 13:04:00,19,False
2016-05-15 13:12:00,12,False
2016-05-15 13:20:00,24,False
2016-05-15 13:28:00,6,False
2016-05-15 13:36:00,18,False
2016-05-15 13:44:00,24,False
2016-05-15 13:52:00,0,False
2016-05-15 14:00:00,12,False
2016-05-15 14:08:00,17,False
2016-05-15 14:16:00,40,False
2016-05-15 14:24:00,34,False
2016-05-15 14:32:00,28,False
2016-05-15 14:40:00,51,False
2016-05-15 14:48:00,39,False
2016-05-15 14:56:00,45,False
2016-05-15 15:04:00,56,False
2016-05-15 15:12:00,56,False
2016-05-15 15:20:00,45,False
2016-05-15 15:28:00,68,False
2016-05-15 15:36:00,40,False
2016-05-15 15:44:00,34,False
2016-05-15 15:52:00,100,False
2016-05-15 16:00:00,39,False
2016-05-15 16:08:00,28,False
2016-05-15 16:16:00,45,False
2016-05-15 16:24:00,68,False
2016-05-15 16:32:00,40,False
2016-05-15 16:40:00,34,False
2016-05-15 16:48:00,11,False
2016-05-15 16:56:00,45,False
2016-05-15 17:04:00,46,False
2016-05-15 17:12:00,28,False
2016-05-15 17:20:00,23,False
2016-05-15 17:28:00,40,False
2016-05-15 17:36:00,40,False
2016-05-15 17:44:00,40,False
2016-05-15 17:52:00,29,False
2016-05-15 18:00:00,23,False
2016-05-15 18:08:00,23,False
2016-05-15 18:16:00,17,False
2016-05-15 18:24:00,29,False
2016-05-15 18:32:00,6,False
2016-05-15 18:40:00,12,False
2016-05-15 18:48:00,12,False
2016-05-15 18:56:00,18,False
