date,Newcastle United Football Club,Newcastle,isPartial
2015-08-15 10:40:00,0,65,False
2015-08-15 10:48:00,0,68,False
2015-08-15 10:56:00,0,66,False
2015-08-15 11:04:00,0,70,False
2015-08-15 11:12:00,0,66,False
2015-08-15 11:20:00,0,62,False
2015-08-15 11:28:00,0,62,False
2015-08-15 11:36:00,0,65,False
2015-08-15 11:44:00,0,61,False
2015-08-15 11:52:00,0,60,False
2015-08-15 12:00:00,0,63,False
2015-08-15 12:08:00,0,61,False
2015-08-15 12:16:00,0,60,False
2015-08-15 12:24:00,0,62,False
2015-08-15 12:32:00,0,60,False
2015-08-15 12:40:00,0,61,False
2015-08-15 12:48:00,0,53,False
2015-08-15 12:56:00,0,57,False
2015-08-15 13:04:00,0,64,False
2015-08-15 13:12:00,0,59,False
2015-08-15 13:20:00,0,59,False
2015-08-15 13:28:00,0,64,False
2015-08-15 13:36:00,0,66,False
2015-08-15 13:44:00,0,79,False
2015-08-15 13:52:00,0,83,False
2015-08-15 14:00:00,0,100,False
2015-08-15 14:08:00,0,91,False
2015-08-15 14:16:00,0,82,False
2015-08-15 14:24:00,0,79,False
2015-08-15 14:32:00,0,72,False
2015-08-15 14:40:00,0,72,False
2015-08-15 14:48:00,0,71,False
2015-08-15 14:56:00,0,64,False
2015-08-15 15:04:00,0,73,False
2015-08-15 15:12:00,0,75,False
2015-08-15 15:20:00,0,76,False
2015-08-15 15:28:00,0,73,False
2015-08-15 15:36:00,0,78,False
2015-08-15 15:44:00,0,67,False
2015-08-15 15:52:00,0,69,False
2015-08-15 16:00:00,0,64,False
2015-08-15 16:08:00,0,60,False
2015-08-15 16:16:00,0,58,False
2015-08-15 16:24:00,0,58,False
2015-08-15 16:32:00,0,53,False
2015-08-15 16:40:00,0,56,False
2015-08-15 16:48:00,0,53,False
2015-08-15 16:56:00,0,55,False
2015-08-15 17:04:00,0,46,False
2015-08-15 17:12:00,0,50,False
2015-08-15 17:20:00,0,49,False
2015-08-15 17:28:00,0,50,False
2015-08-15 17:36:00,0,48,False
2015-08-15 17:44:00,0,48,False
2015-08-15 17:52:00,0,52,False
2015-08-15 18:00:00,0,48,False
2015-08-15 18:08:00,0,43,False
2015-08-15 18:16:00,0,47,False
2015-08-15 18:24:00,0,46,False
2015-08-15 18:32:00,0,48,False
2015-08-15 18:40:00,0,47,False
2015-08-15 18:48:00,0,47,False
2015-08-15 18:56:00,0,47,False
2015-08-15 19:04:00,0,47,False
2015-08-15 19:12:00,0,54,False
2015-08-15 19:20:00,0,51,False
2015-08-15 19:28:00,0,46,False
2015-08-15 19:36:00,0,48,False
2015-08-15 19:44:00,0,50,False
2015-08-15 19:52:00,0,47,False
2015-08-15 20:00:00,0,48,False
2015-08-15 20:08:00,0,49,False
2015-08-15 20:16:00,0,51,False
2015-08-15 20:24:00,0,53,False
2015-08-15 20:32:00,0,49,False
2015-08-15 20:40:00,0,51,False
2015-08-15 20:48:00,0,47,False
2015-08-15 20:56:00,0,55,False
2015-08-15 21:04:00,0,60,False
2015-08-15 21:12:00,0,54,False
2015-08-15 21:20:00,0,55,False
2015-08-15 21:28:00,0,55,False
2015-08-15 21:36:00,0,58,False
2015-08-15 21:44:00,0,60,False
2015-08-15 21:52:00,0,57,False
2015-08-15 22:00:00,0,60,False
2015-08-15 22:08:00,0,61,False
2015-08-15 22:16:00,0,80,False
2015-08-15 22:24:00,0,63,False
2015-08-15 22:32:00,0,59,False
2015-08-15 22:40:00,0,57,False
2015-08-15 22:48:00,0,49,False
2015-08-15 22:56:00,0,50,False
2015-08-22 01:04:00,0,8,False
2015-08-22 01:12:00,0,8,False
2015-08-22 01:20:00,0,8,False
2015-08-22 01:28:00,0,8,False
2015-08-22 01:36:00,0,8,False
2015-08-22 01:44:00,0,8,False
2015-08-22 01:52:00,0,7,False
2015-08-22 02:00:00,0,7,False
2015-08-22 02:08:00,0,7,False
2015-08-22 02:16:00,0,8,False
2015-08-22 02:24:00,0,7,False
2015-08-22 02:32:00,0,7,False
2015-08-22 02:40:00,0,7,False
2015-08-22 02:48:00,0,8,False
2015-08-22 02:56:00,0,8,False
2015-08-22 03:04:00,0,7,False
2015-08-22 03:12:00,0,8,False
2015-08-22 03:20:00,0,7,False
2015-08-22 03:28:00,0,8,False
2015-08-22 03:36:00,0,9,False
2015-08-22 03:44:00,0,8,False
2015-08-22 03:52:00,0,8,False
2015-08-22 04:00:00,0,8,False
2015-08-22 04:08:00,0,8,False
2015-08-22 04:16:00,0,8,False
2015-08-22 04:24:00,0,8,False
2015-08-22 04:32:00,0,9,False
2015-08-22 04:40:00,0,9,False
2015-08-22 04:48:00,0,9,False
2015-08-22 04:56:00,0,9,False
2015-08-22 05:04:00,0,10,False
2015-08-22 05:12:00,0,10,False
2015-08-22 05:20:00,0,10,False
2015-08-22 05:28:00,0,10,False
2015-08-22 05:36:00,0,10,False
2015-08-22 05:44:00,0,11,False
2015-08-22 05:52:00,0,11,False
2015-08-22 06:00:00,0,12,False
2015-08-22 06:08:00,0,12,False
2015-08-22 06:16:00,0,13,False
2015-08-22 06:24:00,0,13,False
2015-08-22 06:32:00,0,12,False
2015-08-22 06:40:00,0,13,False
2015-08-22 06:48:00,0,15,False
2015-08-22 06:56:00,0,15,False
2015-08-22 07:04:00,0,16,False
2015-08-22 07:12:00,0,15,False
2015-08-22 07:20:00,0,15,False
2015-08-22 07:28:00,0,16,False
2015-08-22 07:36:00,0,17,False
2015-08-22 07:44:00,0,17,False
2015-08-22 07:52:00,0,17,False
2015-08-22 08:00:00,0,18,False
2015-08-22 08:08:00,0,18,False
2015-08-22 08:16:00,0,19,False
2015-08-22 08:24:00,0,18,False
2015-08-22 08:32:00,0,19,False
2015-08-22 08:40:00,0,20,False
2015-08-22 08:48:00,0,20,False
2015-08-22 08:56:00,0,20,False
2015-08-22 09:04:00,0,19,False
2015-08-22 09:12:00,0,20,False
2015-08-22 09:20:00,0,21,False
2015-08-22 09:28:00,0,22,False
2015-08-22 09:36:00,0,22,False
2015-08-22 09:44:00,0,23,False
2015-08-22 09:52:00,0,22,False
2015-08-22 10:00:00,0,24,False
2015-08-22 10:08:00,0,24,False
2015-08-22 10:16:00,0,26,False
2015-08-22 10:24:00,0,28,False
2015-08-22 10:32:00,0,29,False
2015-08-22 10:40:00,0,32,False
2015-08-22 10:48:00,0,35,False
2015-08-22 10:56:00,0,37,False
2015-08-22 11:04:00,0,38,False
2015-08-22 11:12:00,0,43,False
2015-08-22 11:20:00,0,48,False
2015-08-22 11:28:00,0,61,False
2015-08-22 11:36:00,0,77,False
2015-08-22 11:44:00,0,100,False
2015-08-22 11:52:00,0,92,False
2015-08-22 12:00:00,0,86,False
2015-08-22 12:08:00,0,81,False
2015-08-22 12:16:00,0,74,False
2015-08-22 12:24:00,0,65,False
2015-08-22 12:32:00,0,63,False
2015-08-22 12:40:00,0,56,False
2015-08-22 12:48:00,0,67,False
2015-08-22 12:56:00,0,66,False
2015-08-22 13:04:00,0,67,False
2015-08-22 13:12:00,0,67,False
2015-08-22 13:20:00,0,63,False
2015-08-22 13:28:00,0,60,False
2015-08-22 13:36:00,0,59,False
2015-08-22 13:44:00,0,44,False
2015-08-22 13:52:00,0,37,False
2015-08-22 14:00:00,0,33,False
2015-08-22 14:08:00,0,29,False
2015-08-22 14:16:00,0,27,False
2015-08-22 14:24:00,0,25,False
2015-08-22 14:32:00,0,23,False
2015-08-22 14:40:00,0,21,False
2015-08-22 14:48:00,0,20,False
2015-08-22 14:56:00,0,20,False
2015-08-22 15:04:00,0,18,False
2015-08-22 15:12:00,0,18,False
2015-08-22 15:20:00,0,17,False
2015-08-22 15:28:00,0,16,False
2015-08-22 15:36:00,0,16,False
2015-08-22 15:44:00,0,16,False
2015-08-22 15:52:00,0,15,False
2015-08-22 16:00:00,0,15,False
2015-08-22 16:08:00,0,14,False
2015-08-22 16:16:00,0,14,False
2015-08-22 16:24:00,0,14,False
2015-08-22 16:32:00,0,14,False
2015-08-22 16:40:00,0,14,False
2015-08-22 16:48:00,0,13,False
2015-08-22 16:56:00,0,13,False
2015-08-22 17:04:00,0,13,False
2015-08-22 17:12:00,0,13,False
2015-08-22 17:20:00,0,12,False
2015-08-22 17:28:00,0,13,False
2015-08-22 17:36:00,0,12,False
2015-08-22 17:44:00,0,11,False
2015-08-22 17:52:00,0,11,False
2015-08-22 18:00:00,0,12,False
2015-08-22 18:08:00,0,11,False
2015-08-22 18:16:00,0,11,False
2015-08-22 18:24:00,0,12,False
2015-08-22 18:32:00,0,11,False
2015-08-22 18:40:00,0,12,False
2015-08-22 18:48:00,0,11,False
2015-08-22 18:56:00,0,12,False
2015-08-22 19:04:00,0,12,False
2015-08-22 19:12:00,0,11,False
2015-08-22 19:20:00,0,11,False
2015-08-22 19:28:00,0,11,False
2015-08-22 19:36:00,0,11,False
2015-08-22 19:44:00,0,11,False
2015-08-22 19:52:00,0,12,False
2015-08-22 20:00:00,0,12,False
2015-08-22 20:08:00,0,11,False
2015-08-22 20:16:00,0,11,False
2015-08-22 20:24:00,0,11,False
2015-08-22 20:32:00,0,12,False
2015-08-22 20:40:00,0,11,False
2015-08-22 20:48:00,0,12,False
2015-08-22 20:56:00,0,13,False
2015-08-22 21:04:00,0,13,False
2015-08-22 21:12:00,0,15,False
2015-08-22 21:20:00,0,15,False
2015-08-22 21:28:00,0,14,False
2015-08-22 21:36:00,0,14,False
2015-08-22 21:44:00,0,15,False
2015-08-22 21:52:00,0,13,False
2015-08-22 22:00:00,0,15,False
2015-08-22 22:08:00,0,13,False
2015-08-22 22:16:00,0,14,False
2015-08-22 22:24:00,0,14,False
2015-08-22 22:32:00,0,14,False
2015-08-22 22:40:00,0,14,False
2015-08-22 22:48:00,0,12,False
2015-08-22 22:56:00,0,12,False
2015-08-29 01:04:00,0,12,False
2015-08-29 01:12:00,0,10,False
2015-08-29 01:20:00,0,10,False
2015-08-29 01:28:00,0,10,False
2015-08-29 01:36:00,0,10,False
2015-08-29 01:44:00,0,10,False
2015-08-29 01:52:00,0,12,False
2015-08-29 02:00:00,0,9,False
2015-08-29 02:08:00,0,9,False
2015-08-29 02:16:00,0,9,False
2015-08-29 02:24:00,0,11,False
2015-08-29 02:32:00,0,10,False
2015-08-29 02:40:00,0,9,False
2015-08-29 02:48:00,0,11,False
2015-08-29 02:56:00,0,10,False
2015-08-29 03:04:00,0,9,False
2015-08-29 03:12:00,0,10,False
2015-08-29 03:20:00,0,10,False
2015-08-29 03:28:00,0,9,False
2015-08-29 03:36:00,0,11,False
2015-08-29 03:44:00,0,11,False
2015-08-29 03:52:00,0,9,False
2015-08-29 04:00:00,0,12,False
2015-08-29 04:08:00,0,11,False
2015-08-29 04:16:00,0,11,False
2015-08-29 04:24:00,0,11,False
2015-08-29 04:32:00,0,11,False
2015-08-29 04:40:00,0,11,False
2015-08-29 04:48:00,0,12,False
2015-08-29 04:56:00,0,12,False
2015-08-29 05:04:00,0,11,False
2015-08-29 05:12:00,0,13,False
2015-08-29 05:20:00,0,14,False
2015-08-29 05:28:00,0,13,False
2015-08-29 05:36:00,0,14,False
2015-08-29 05:44:00,0,14,False
2015-08-29 05:52:00,0,14,False
2015-08-29 06:00:00,0,15,False
2015-08-29 06:08:00,0,16,False
2015-08-29 06:16:00,0,16,False
2015-08-29 06:24:00,0,17,False
2015-08-29 06:32:00,0,18,False
2015-08-29 06:40:00,0,17,False
2015-08-29 06:48:00,0,18,False
2015-08-29 06:56:00,0,20,False
2015-08-29 07:04:00,0,20,False
2015-08-29 07:12:00,0,21,False
2015-08-29 07:20:00,0,20,False
2015-08-29 07:28:00,0,22,False
2015-08-29 07:36:00,0,22,False
2015-08-29 07:44:00,0,23,False
2015-08-29 07:52:00,0,23,False
2015-08-29 08:00:00,0,23,False
2015-08-29 08:08:00,0,25,False
2015-08-29 08:16:00,0,24,False
2015-08-29 08:24:00,0,25,False
2015-08-29 08:32:00,0,24,False
2015-08-29 08:40:00,0,26,False
2015-08-29 08:48:00,0,27,False
2015-08-29 08:56:00,0,26,False
2015-08-29 09:04:00,0,26,False
2015-08-29 09:12:00,0,25,False
2015-08-29 09:20:00,0,25,False
2015-08-29 09:28:00,0,27,False
2015-08-29 09:36:00,0,27,False
2015-08-29 09:44:00,0,26,False
2015-08-29 09:52:00,0,28,False
2015-08-29 10:00:00,0,29,False
2015-08-29 10:08:00,0,30,False
2015-08-29 10:16:00,0,31,False
2015-08-29 10:24:00,0,31,False
2015-08-29 10:32:00,0,34,False
2015-08-29 10:40:00,0,35,False
2015-08-29 10:48:00,0,38,False
2015-08-29 10:56:00,0,40,False
2015-08-29 11:04:00,0,43,False
2015-08-29 11:12:00,0,44,False
2015-08-29 11:20:00,0,48,False
2015-08-29 11:28:00,0,58,False
2015-08-29 11:36:00,0,77,False
2015-08-29 11:44:00,0,100,False
2015-08-29 11:52:00,0,92,False
2015-08-29 12:00:00,0,95,False
2015-08-29 12:08:00,0,92,False
2015-08-29 12:16:00,0,78,False
2015-08-29 12:24:00,0,74,False
2015-08-29 12:32:00,0,72,False
2015-08-29 12:40:00,0,67,False
2015-08-29 12:48:00,0,76,False
2015-08-29 12:56:00,0,81,False
2015-08-29 13:04:00,0,73,False
2015-08-29 13:12:00,0,72,False
2015-08-29 13:20:00,0,63,False
2015-08-29 13:28:00,0,63,False
2015-08-29 13:36:00,0,63,False
2015-08-29 13:44:00,0,51,False
2015-08-29 13:52:00,0,42,False
2015-08-29 14:00:00,0,39,False
2015-08-29 14:08:00,0,34,False
2015-08-29 14:16:00,0,32,False
2015-08-29 14:24:00,0,29,False
2015-08-29 14:32:00,0,27,False
2015-08-29 14:40:00,0,26,False
2015-08-29 14:48:00,0,24,False
2015-08-29 14:56:00,0,26,False
2015-08-29 15:04:00,0,22,False
2015-08-29 15:12:00,0,21,False
2015-08-29 15:20:00,0,20,False
2015-08-29 15:28:00,0,20,False
2015-08-29 15:36:00,0,19,False
2015-08-29 15:44:00,0,18,False
2015-08-29 15:52:00,0,20,False
2015-08-29 16:00:00,0,20,False
2015-08-29 16:08:00,0,18,False
2015-08-29 16:16:00,0,19,False
2015-08-29 16:24:00,0,19,False
2015-08-29 16:32:00,0,18,False
2015-08-29 16:40:00,0,18,False
2015-08-29 16:48:00,0,16,False
2015-08-29 16:56:00,0,17,False
2015-08-29 17:04:00,0,17,False
2015-08-29 17:12:00,0,16,False
2015-08-29 17:20:00,0,16,False
2015-08-29 17:28:00,0,15,False
2015-08-29 17:36:00,0,17,False
2015-08-29 17:44:00,0,16,False
2015-08-29 17:52:00,0,15,False
2015-08-29 18:00:00,0,15,False
2015-08-29 18:08:00,0,15,False
2015-08-29 18:16:00,0,15,False
2015-08-29 18:24:00,0,15,False
2015-08-29 18:32:00,0,15,False
2015-08-29 18:40:00,0,14,False
2015-08-29 18:48:00,0,15,False
2015-08-29 18:56:00,0,15,False
2015-08-29 19:04:00,0,13,False
2015-08-29 19:12:00,0,14,False
2015-08-29 19:20:00,0,14,False
2015-08-29 19:28:00,0,13,False
2015-08-29 19:36:00,0,15,False
2015-08-29 19:44:00,0,14,False
2015-08-29 19:52:00,0,14,False
2015-08-29 20:00:00,0,16,False
2015-08-29 20:08:00,0,14,False
2015-08-29 20:16:00,0,15,False
2015-08-29 20:24:00,0,15,False
2015-08-29 20:32:00,0,15,False
2015-08-29 20:40:00,0,15,False
2015-08-29 20:48:00,0,16,False
2015-08-29 20:56:00,0,16,False
2015-08-29 21:04:00,0,17,False
2015-08-29 21:12:00,0,16,False
2015-08-29 21:20:00,0,17,False
2015-08-29 21:28:00,0,17,False
2015-08-29 21:36:00,0,17,False
2015-08-29 21:44:00,0,16,False
2015-08-29 21:52:00,0,18,False
2015-08-29 22:00:00,0,17,False
2015-08-29 22:08:00,0,19,False
2015-08-29 22:16:00,0,18,False
2015-08-29 22:24:00,0,17,False
2015-08-29 22:32:00,0,17,False
2015-08-29 22:40:00,0,17,False
2015-08-29 22:48:00,0,16,False
2015-08-29 22:56:00,0,15,False
2015-09-14 01:04:00,0,30,False
2015-09-14 01:12:00,0,28,False
2015-09-14 01:20:00,0,33,False
2015-09-14 01:28:00,0,31,False
2015-09-14 01:36:00,0,28,False
2015-09-14 01:44:00,0,31,False
2015-09-14 01:52:00,0,31,False
2015-09-14 02:00:00,0,30,False
2015-09-14 02:08:00,0,31,False
2015-09-14 02:16:00,0,33,False
2015-09-14 02:24:00,0,29,False
2015-09-14 02:32:00,0,30,False
2015-09-14 02:40:00,0,31,False
2015-09-14 02:48:00,0,30,False
2015-09-14 02:56:00,0,33,False
2015-09-14 03:04:00,0,31,False
2015-09-14 03:12:00,0,32,False
2015-09-14 03:20:00,0,32,False
2015-09-14 03:28:00,0,32,False
2015-09-14 03:36:00,0,32,False
2015-09-14 03:44:00,0,32,False
2015-09-14 03:52:00,0,32,False
2015-09-14 04:00:00,0,33,False
2015-09-14 04:08:00,0,37,False
2015-09-14 04:16:00,0,36,False
2015-09-14 04:24:00,0,33,False
2015-09-14 04:32:00,0,35,False
2015-09-14 04:40:00,0,34,False
2015-09-14 04:48:00,0,37,False
2015-09-14 04:56:00,0,35,False
2015-09-14 05:04:00,0,35,False
2015-09-14 05:12:00,0,37,False
2015-09-14 05:20:00,0,35,False
2015-09-14 05:28:00,0,34,False
2015-09-14 05:36:00,0,38,False
2015-09-14 05:44:00,0,38,False
2015-09-14 05:52:00,0,39,False
2015-09-14 06:00:00,0,38,False
2015-09-14 06:08:00,0,41,False
2015-09-14 06:16:00,0,41,False
2015-09-14 06:24:00,0,40,False
2015-09-14 06:32:00,0,40,False
2015-09-14 06:40:00,0,43,False
2015-09-14 06:48:00,0,43,False
2015-09-14 06:56:00,0,39,False
2015-09-14 07:04:00,0,43,False
2015-09-14 07:12:00,0,42,False
2015-09-14 07:20:00,0,44,False
2015-09-14 07:28:00,0,40,False
2015-09-14 07:36:00,0,44,False
2015-09-14 07:44:00,0,45,False
2015-09-14 07:52:00,0,46,False
2015-09-14 08:00:00,0,48,False
2015-09-14 08:08:00,0,50,False
2015-09-14 08:16:00,0,54,False
2015-09-14 08:24:00,0,48,False
2015-09-14 08:32:00,0,54,False
2015-09-14 08:40:00,0,52,False
2015-09-14 08:48:00,0,52,False
2015-09-14 08:56:00,0,53,False
2015-09-14 09:04:00,0,55,False
2015-09-14 09:12:00,0,51,False
2015-09-14 09:20:00,0,55,False
2015-09-14 09:28:00,0,54,False
2015-09-14 09:36:00,0,55,False
2015-09-14 09:44:00,0,58,False
2015-09-14 09:52:00,0,54,False
2015-09-14 10:00:00,0,57,False
2015-09-14 10:08:00,0,57,False
2015-09-14 10:16:00,0,57,False
2015-09-14 10:24:00,0,55,False
2015-09-14 10:32:00,0,58,False
2015-09-14 10:40:00,0,55,False
2015-09-14 10:48:00,0,54,False
2015-09-14 10:56:00,0,54,False
2015-09-14 11:04:00,0,54,False
2015-09-14 11:12:00,0,54,False
2015-09-14 11:20:00,0,52,False
2015-09-14 11:28:00,0,54,False
2015-09-14 11:36:00,0,52,False
2015-09-14 11:44:00,0,51,False
2015-09-14 11:52:00,0,46,False
2015-09-14 12:00:00,0,50,False
2015-09-14 12:08:00,0,46,False
2015-09-14 12:16:00,0,46,False
2015-09-14 12:24:00,0,46,False
2015-09-14 12:32:00,0,44,False
2015-09-14 12:40:00,0,44,False
2015-09-14 12:48:00,0,43,False
2015-09-14 12:56:00,0,41,False
2015-09-14 13:04:00,0,38,False
2015-09-14 13:12:00,0,40,False
2015-09-14 13:20:00,0,39,False
2015-09-14 13:28:00,0,39,False
2015-09-14 13:36:00,0,40,False
2015-09-14 13:44:00,0,40,False
2015-09-14 13:52:00,0,37,False
2015-09-14 14:00:00,0,38,False
2015-09-14 14:08:00,0,37,False
2015-09-14 14:16:00,0,36,False
2015-09-14 14:24:00,0,38,False
2015-09-14 14:32:00,0,38,False
2015-09-14 14:40:00,0,40,False
2015-09-14 14:48:00,0,37,False
2015-09-14 14:56:00,0,38,False
2015-09-14 15:04:00,0,38,False
2015-09-14 15:12:00,0,40,False
2015-09-14 15:20:00,0,40,False
2015-09-14 15:28:00,0,42,False
2015-09-14 15:36:00,0,40,False
2015-09-14 15:44:00,0,41,False
2015-09-14 15:52:00,0,40,False
2015-09-14 16:00:00,0,39,False
2015-09-14 16:08:00,0,38,False
2015-09-14 16:16:00,0,39,False
2015-09-14 16:24:00,0,41,False
2015-09-14 16:32:00,0,38,False
2015-09-14 16:40:00,0,40,False
2015-09-14 16:48:00,0,39,False
2015-09-14 16:56:00,0,40,False
2015-09-14 17:04:00,0,41,False
2015-09-14 17:12:00,0,40,False
2015-09-14 17:20:00,0,44,False
2015-09-14 17:28:00,0,43,False
2015-09-14 17:36:00,0,45,False
2015-09-14 17:44:00,0,46,False
2015-09-14 17:52:00,0,50,False
2015-09-14 18:00:00,0,53,False
2015-09-14 18:08:00,0,53,False
2015-09-14 18:16:00,0,53,False
2015-09-14 18:24:00,0,58,False
2015-09-14 18:32:00,0,60,False
2015-09-14 18:40:00,0,69,False
2015-09-14 18:48:00,0,73,False
2015-09-14 18:56:00,0,87,False
2015-09-14 19:04:00,0,88,False
2015-09-14 19:12:00,0,90,False
2015-09-14 19:20:00,0,81,False
2015-09-14 19:28:00,0,86,False
2015-09-14 19:36:00,0,86,False
2015-09-14 19:44:00,0,79,False
2015-09-14 19:52:00,0,83,False
2015-09-14 20:00:00,0,90,False
2015-09-14 20:08:00,0,100,False
2015-09-14 20:16:00,0,100,False
2015-09-14 20:24:00,0,99,False
2015-09-14 20:32:00,0,92,False
2015-09-14 20:40:00,0,93,False
2015-09-14 20:48:00,0,100,False
2015-09-14 20:56:00,0,96,False
2015-09-14 21:04:00,0,82,False
2015-09-14 21:12:00,0,70,False
2015-09-14 21:20:00,0,72,False
2015-09-14 21:28:00,0,70,False
2015-09-14 21:36:00,0,70,False
2015-09-14 21:44:00,0,61,False
2015-09-14 21:52:00,0,55,False
2015-09-14 22:00:00,0,55,False
2015-09-14 22:08:00,0,55,False
2015-09-14 22:16:00,0,51,False
2015-09-14 22:24:00,0,50,False
2015-09-14 22:32:00,0,46,False
2015-09-14 22:40:00,0,45,False
2015-09-14 22:48:00,0,42,False
2015-09-14 22:56:00,0,44,False
2015-09-19 01:04:00,0,33,False
2015-09-19 01:12:00,0,36,False
2015-09-19 01:20:00,0,38,False
2015-09-19 01:28:00,0,36,False
2015-09-19 01:36:00,0,39,False
2015-09-19 01:44:00,0,36,False
2015-09-19 01:52:00,0,40,False
2015-09-19 02:00:00,0,36,False
2015-09-19 02:08:00,0,34,False
2015-09-19 02:16:00,0,34,False
2015-09-19 02:24:00,0,31,False
2015-09-19 02:32:00,0,38,False
2015-09-19 02:40:00,0,32,False
2015-09-19 02:48:00,0,35,False
2015-09-19 02:56:00,0,36,False
2015-09-19 03:04:00,0,32,False
2015-09-19 03:12:00,0,32,False
2015-09-19 03:20:00,0,35,False
2015-09-19 03:28:00,0,34,False
2015-09-19 03:36:00,0,38,False
2015-09-19 03:44:00,0,37,False
2015-09-19 03:52:00,0,35,False
2015-09-19 04:00:00,0,38,False
2015-09-19 04:08:00,0,34,False
2015-09-19 04:16:00,0,36,False
2015-09-19 04:24:00,0,36,False
2015-09-19 04:32:00,0,35,False
2015-09-19 04:40:00,0,36,False
2015-09-19 04:48:00,0,36,False
2015-09-19 04:56:00,0,43,False
2015-09-19 05:04:00,0,33,False
2015-09-19 05:12:00,0,40,False
2015-09-19 05:20:00,0,34,False
2015-09-19 05:28:00,0,38,False
2015-09-19 05:36:00,0,40,False
2015-09-19 05:44:00,0,44,False
2015-09-19 05:52:00,0,47,False
2015-09-19 06:00:00,0,46,False
2015-09-19 06:08:00,0,50,False
2015-09-19 06:16:00,0,55,False
2015-09-19 06:24:00,0,50,False
2015-09-19 06:32:00,0,56,False
2015-09-19 06:40:00,0,55,False
2015-09-19 06:48:00,0,56,False
2015-09-19 06:56:00,0,58,False
2015-09-19 07:04:00,0,61,False
2015-09-19 07:12:00,0,62,False
2015-09-19 07:20:00,0,62,False
2015-09-19 07:28:00,0,63,False
2015-09-19 07:36:00,0,67,False
2015-09-19 07:44:00,0,70,False
2015-09-19 07:52:00,0,61,False
2015-09-19 08:00:00,0,65,False
2015-09-19 08:08:00,0,70,False
2015-09-19 08:16:00,0,67,False
2015-09-19 08:24:00,0,72,False
2015-09-19 08:32:00,0,70,False
2015-09-19 08:40:00,0,71,False
2015-09-19 08:48:00,0,69,False
2015-09-19 08:56:00,0,73,False
2015-09-19 09:04:00,0,67,False
2015-09-19 09:12:00,0,68,False
2015-09-19 09:20:00,0,70,False
2015-09-19 09:28:00,0,67,False
2015-09-19 09:36:00,0,70,False
2015-09-19 09:44:00,0,65,False
2015-09-19 09:52:00,0,73,False
2015-09-19 10:00:00,0,70,False
2015-09-19 10:08:00,0,69,False
2015-09-19 10:16:00,0,70,False
2015-09-19 10:24:00,0,70,False
2015-09-19 10:32:00,0,73,False
2015-09-19 10:40:00,0,67,False
2015-09-19 10:48:00,0,67,False
2015-09-19 10:56:00,0,68,False
2015-09-19 11:04:00,0,67,False
2015-09-19 11:12:00,0,67,False
2015-09-19 11:20:00,0,66,False
2015-09-19 11:28:00,0,63,False
2015-09-19 11:36:00,0,61,False
2015-09-19 11:44:00,0,57,False
2015-09-19 11:52:00,0,63,False
2015-09-19 12:00:00,0,57,False
2015-09-19 12:08:00,0,60,False
2015-09-19 12:16:00,0,60,False
2015-09-19 12:24:00,0,56,False
2015-09-19 12:32:00,0,59,False
2015-09-19 12:40:00,0,54,False
2015-09-19 12:48:00,0,56,False
2015-09-19 12:56:00,0,55,False
2015-09-19 13:04:00,0,58,False
2015-09-19 13:12:00,0,55,False
2015-09-19 13:20:00,0,56,False
2015-09-19 13:28:00,0,51,False
2015-09-19 13:36:00,0,60,False
2015-09-19 13:44:00,0,68,False
2015-09-19 13:52:00,0,76,False
2015-09-19 14:00:00,0,85,False
2015-09-19 14:08:00,0,78,False
2015-09-19 14:16:00,0,80,False
2015-09-19 14:24:00,0,82,False
2015-09-19 14:32:00,0,77,False
2015-09-19 14:40:00,0,73,False
2015-09-19 14:48:00,0,76,False
2015-09-19 14:56:00,0,77,False
2015-09-19 15:04:00,0,74,False
2015-09-19 15:12:00,0,73,False
2015-09-19 15:20:00,0,78,False
2015-09-19 15:28:00,0,71,False
2015-09-19 15:36:00,0,73,False
2015-09-19 15:44:00,0,71,False
2015-09-19 15:52:00,0,81,False
2015-09-19 16:00:00,0,70,False
2015-09-19 16:08:00,0,64,False
2015-09-19 16:16:00,0,63,False
2015-09-19 16:24:00,0,60,False
2015-09-19 16:32:00,0,63,False
2015-09-19 16:40:00,0,57,False
2015-09-19 16:48:00,0,55,False
2015-09-19 16:56:00,0,52,False
2015-09-19 17:04:00,0,52,False
2015-09-19 17:12:00,0,49,False
2015-09-19 17:20:00,0,53,False
2015-09-19 17:28:00,0,46,False
2015-09-19 17:36:00,0,44,False
2015-09-19 17:44:00,0,50,False
2015-09-19 17:52:00,0,49,False
2015-09-19 18:00:00,0,50,False
2015-09-19 18:08:00,0,44,False
2015-09-19 18:16:00,0,46,False
2015-09-19 18:24:00,0,53,False
2015-09-19 18:32:00,0,50,False
2015-09-19 18:40:00,0,49,False
2015-09-19 18:48:00,0,47,False
2015-09-19 18:56:00,0,47,False
2015-09-19 19:04:00,0,46,False
2015-09-19 19:12:00,0,48,False
2015-09-19 19:20:00,0,47,False
2015-09-19 19:28:00,0,52,False
2015-09-19 19:36:00,0,49,False
2015-09-19 19:44:00,0,52,False
2015-09-19 19:52:00,0,49,False
2015-09-19 20:00:00,0,54,False
2015-09-19 20:08:00,0,52,False
2015-09-19 20:16:00,0,53,False
2015-09-19 20:24:00,0,54,False
2015-09-19 20:32:00,0,56,False
